unit_id,treatment,exposed,exposure_count,converted,data_source,scenario
SYN-004592,control,1,1,0,synthetic,near_null_effect
SYN-004593,treatment,1,1,0,synthetic,near_null_effect
SYN-004594,treatment,1,1,0,synthetic,near_null_effect
SYN-004595,treatment,1,1,0,synthetic,near_null_effect
SYN-004596,treatment,1,1,0,synthetic,near_null_effect
SYN-004597,control,1,1,0,synthetic,near_null_effect
SYN-004598,control,1,1,0,synthetic,near_null_effect
SYN-004599,control,1,1,0,synthetic,near_null_effect
SYN-004600,control,1,1,0,synthetic,near_null_effect
SYN-004601,control,1,1,1,synthetic,near_null_effect
SYN-004602,control,1,1,0,synthetic,near_null_effect
SYN-004603,control,1,1,0,synthetic,near_null_effect
SYN-004604,treatment,1,1,0,synthetic,near_null_effect
SYN-004605,treatment,1,1,0,synthetic,near_null_effect
SYN-004606,control,1,1,0,synthetic,near_null_effect
SYN-004607,treatment,1,1,0,synthetic,near_null_effect
SYN-004608,treatment,1,1,0,synthetic,near_null_effect
SYN-004609,treatment,1,1,0,synthetic,near_null_effect
SYN-004610,treatment,1,1,0,synthetic,near_null_effect
SYN-004611,treatment,1,1,0,synthetic,near_null_effect
SYN-004612,treatment,1,1,0,synthetic,near_null_effect
SYN-004613,control,1,1,0,synthetic,near_null_effect
SYN-004614,treatment,1,1,0,synthetic,near_null_effect
SYN-004615,control,1,1,0,synthetic,near_null_effect
SYN-004616,control,1,1,0,synthetic,near_null_effect
SYN-004617,control,1,1,1,synthetic,near_null_effect
SYN-004618,treatment,1,1,0,synthetic,near_null_effect
SYN-004619,control,1,1,1,synthetic,near_null_effect
SYN-004620,control,1,1,0,synthetic,near_null_effect
SYN-004621,treatment,1,1,1,synthetic,near_null_effect
SYN-004622,treatment,1,1,0,synthetic,near_null_effect
SYN-004623,treatment,1,1,1,synthetic,near_null_effect
SYN-004624,control,1,1,1,synthetic,near_null_effect
SYN-004625,control,1,1,0,synthetic,near_null_effect
SYN-004626,control,1,1,0,synthetic,near_null_effect
SYN-004627,treatment,1,1,0,synthetic,near_null_effect
SYN-004628,treatment,1,1,0,synthetic,near_null_effect
SYN-004629,control,1,1,0,synthetic,near_null_effect
SYN-004630,control,1,1,0,synthetic,near_null_effect
SYN-004631,control,1,1,0,synthetic,near_null_effect
SYN-004632,treatment,1,1,0,synthetic,near_null_effect
SYN-004633,treatment,1,1,0,synthetic,near_null_effect
SYN-004634,control,1,1,0,synthetic,near_null_effect
SYN-004635,treatment,1,1,0,synthetic,near_null_effect
SYN-004636,treatment,1,1,0,synthetic,near_null_effect
SYN-004637,control,1,1,0,synthetic,near_null_effect
SYN-004638,treatment,1,1,0,synthetic,near_null_effect
SYN-004639,treatment,1,1,0,synthetic,near_null_effect
SYN-004640,control,1,1,0,synthetic,near_null_effect
SYN-004641,control,1,1,0,synthetic,near_null_effect
SYN-004642,treatment,1,1,0,synthetic,near_null_effect
SYN-004643,treatment,1,1,0,synthetic,near_null_effect
SYN-004644,treatment,1,1,0,synthetic,near_null_effect
SYN-004645,treatment,1,1,0,synthetic,near_null_effect
SYN-004646,control,1,1,0,synthetic,near_null_effect
SYN-004647,control,1,1,0,synthetic,near_null_effect
SYN-004648,control,1,1,0,synthetic,near_null_effect
SYN-004649,control,1,1,0,synthetic,near_null_effect
SYN-004650,treatment,1,1,1,synthetic,near_null_effect
SYN-004651,treatment,1,1,0,synthetic,near_null_effect
SYN-004652,control,1,1,0,synthetic,near_null_effect
SYN-004653,control,1,1,0,synthetic,near_null_effect
SYN-004654,control,1,1,0,synthetic,near_null_effect
SYN-004655,control,1,1,0,synthetic,near_null_effect
SYN-004656,control,1,1,0,synthetic,near_null_effect
SYN-004657,control,1,1,1,synthetic,near_null_effect
SYN-004658,treatment,1,1,0,synthetic,near_null_effect
SYN-004659,treatment,1,1,0,synthetic,near_null_effect
SYN-004660,control,1,1,0,synthetic,near_null_effect
SYN-004661,control,1,1,0,synthetic,near_null_effect
SYN-004662,treatment,1,1,0,synthetic,near_null_effect
SYN-004663,treatment,1,1,0,synthetic,near_null_effect
SYN-004664,treatment,1,1,0,synthetic,near_null_effect
SYN-004665,treatment,1,1,0,synthetic,near_null_effect
SYN-004666,treatment,1,1,0,synthetic,near_null_effect
SYN-004667,control,1,1,0,synthetic,near_null_effect
SYN-004668,treatment,1,1,0,synthetic,near_null_effect
SYN-004669,control,1,1,1,synthetic,near_null_effect
SYN-004670,control,1,1,1,synthetic,near_null_effect
SYN-004671,treatment,1,1,0,synthetic,near_null_effect
SYN-004672,treatment,1,1,0,synthetic,near_null_effect
SYN-004673,treatment,1,1,0,synthetic,near_null_effect
SYN-004674,treatment,1,1,0,synthetic,near_null_effect
SYN-004675,control,1,1,1,synthetic,near_null_effect
SYN-004676,control,1,1,0,synthetic,near_null_effect
SYN-004677,treatment,1,1,1,synthetic,near_null_effect
SYN-004678,treatment,1,1,0,synthetic,near_null_effect
SYN-004679,treatment,1,1,0,synthetic,near_null_effect
SYN-004680,control,1,1,0,synthetic,near_null_effect
SYN-004681,control,1,1,0,synthetic,near_null_effect
SYN-004682,treatment,1,1,0,synthetic,near_null_effect
SYN-004683,treatment,1,1,1,synthetic,near_null_effect
SYN-004684,treatment,1,1,1,synthetic,near_null_effect
SYN-004685,treatment,1,1,0,synthetic,near_null_effect
SYN-004686,treatment,1,1,0,synthetic,near_null_effect
SYN-004687,control,1,1,0,synthetic,near_null_effect
SYN-004688,control,1,1,0,synthetic,near_null_effect
SYN-004689,control,1,1,0,synthetic,near_null_effect
SYN-004690,control,1,1,0,synthetic,near_null_effect
SYN-004691,control,1,1,1,synthetic,near_null_effect
SYN-004692,control,1,1,0,synthetic,near_null_effect
SYN-004693,treatment,1,1,0,synthetic,near_null_effect
SYN-004694,treatment,1,1,0,synthetic,near_null_effect
SYN-004695,control,1,1,0,synthetic,near_null_effect
SYN-004696,control,1,1,0,synthetic,near_null_effect
SYN-004697,control,1,1,0,synthetic,near_null_effect
SYN-004698,control,1,1,0,synthetic,near_null_effect
SYN-004699,control,1,1,0,synthetic,near_null_effect
SYN-004700,treatment,1,1,0,synthetic,near_null_effect
SYN-004701,control,1,1,0,synthetic,near_null_effect
SYN-004702,control,1,1,0,synthetic,near_null_effect
SYN-004703,treatment,1,1,0,synthetic,near_null_effect
SYN-004704,control,1,1,0,synthetic,near_null_effect
SYN-004705,control,1,1,0,synthetic,near_null_effect
SYN-004706,control,1,1,0,synthetic,near_null_effect
SYN-004707,treatment,1,1,0,synthetic,near_null_effect
SYN-004708,treatment,1,1,0,synthetic,near_null_effect
SYN-004709,treatment,1,1,0,synthetic,near_null_effect
SYN-004710,treatment,1,1,1,synthetic,near_null_effect
SYN-004711,control,1,1,0,synthetic,near_null_effect
SYN-004712,treatment,1,1,0,synthetic,near_null_effect
SYN-004713,treatment,1,1,0,synthetic,near_null_effect
SYN-004714,control,1,1,1,synthetic,near_null_effect
SYN-004715,control,1,1,0,synthetic,near_null_effect
SYN-004716,treatment,1,1,0,synthetic,near_null_effect
SYN-004717,control,1,1,0,synthetic,near_null_effect
SYN-004718,control,1,1,0,synthetic,near_null_effect
SYN-004719,treatment,1,1,0,synthetic,near_null_effect
SYN-004720,control,1,1,0,synthetic,near_null_effect
SYN-004721,treatment,1,1,0,synthetic,near_null_effect
SYN-004722,treatment,1,1,0,synthetic,near_null_effect
SYN-004723,treatment,1,1,0,synthetic,near_null_effect
SYN-004724,treatment,1,1,0,synthetic,near_null_effect
SYN-004725,treatment,1,1,0,synthetic,near_null_effect
SYN-004726,control,1,1,0,synthetic,near_null_effect
SYN-004727,treatment,1,1,0,synthetic,near_null_effect
SYN-004728,control,1,1,0,synthetic,near_null_effect
SYN-004729,control,1,1,0,synthetic,near_null_effect
SYN-004730,control,1,1,0,synthetic,near_null_effect
SYN-004731,control,1,1,0,synthetic,near_null_effect
SYN-004732,treatment,1,1,0,synthetic,near_null_effect
SYN-004733,control,1,1,0,synthetic,near_null_effect
SYN-004734,treatment,1,1,0,synthetic,near_null_effect
SYN-004735,control,1,1,1,synthetic,near_null_effect
SYN-004736,control,1,1,0,synthetic,near_null_effect
SYN-004737,control,1,1,0,synthetic,near_null_effect
SYN-004738,treatment,1,1,0,synthetic,near_null_effect
SYN-004739,treatment,1,1,0,synthetic,near_null_effect
SYN-004740,treatment,1,1,0,synthetic,near_null_effect
SYN-004741,control,1,1,0,synthetic,near_null_effect
SYN-004742,control,1,1,0,synthetic,near_null_effect
SYN-004743,treatment,1,1,0,synthetic,near_null_effect
SYN-004744,treatment,1,1,0,synthetic,near_null_effect
SYN-004745,control,1,1,0,synthetic,near_null_effect
SYN-004746,treatment,1,1,0,synthetic,near_null_effect
SYN-004747,control,1,1,0,synthetic,near_null_effect
SYN-004748,treatment,1,1,0,synthetic,near_null_effect
SYN-004749,control,1,1,0,synthetic,near_null_effect
SYN-004750,control,1,1,0,synthetic,near_null_effect
SYN-004751,control,1,1,0,synthetic,near_null_effect
SYN-004752,treatment,1,1,0,synthetic,near_null_effect
SYN-004753,control,1,1,0,synthetic,near_null_effect
SYN-004754,control,1,1,0,synthetic,near_null_effect
SYN-004755,treatment,1,1,0,synthetic,near_null_effect
SYN-004756,treatment,1,1,0,synthetic,near_null_effect
SYN-004757,treatment,1,1,1,synthetic,near_null_effect
SYN-004758,control,1,1,0,synthetic,near_null_effect
SYN-004759,control,1,1,0,synthetic,near_null_effect
SYN-004760,treatment,1,1,0,synthetic,near_null_effect
SYN-004761,control,1,1,1,synthetic,near_null_effect
SYN-004762,control,1,1,0,synthetic,near_null_effect
SYN-004763,treatment,1,1,1,synthetic,near_null_effect
SYN-004764,control,1,1,0,synthetic,near_null_effect
SYN-004765,treatment,1,1,0,synthetic,near_null_effect
SYN-004766,treatment,1,1,0,synthetic,near_null_effect
SYN-004767,treatment,1,1,0,synthetic,near_null_effect
SYN-004768,control,1,1,0,synthetic,near_null_effect
SYN-004769,control,1,1,0,synthetic,near_null_effect
SYN-004770,treatment,1,1,0,synthetic,near_null_effect
SYN-004771,control,1,1,0,synthetic,near_null_effect
SYN-004772,treatment,1,1,0,synthetic,near_null_effect
SYN-004773,control,1,1,0,synthetic,near_null_effect
SYN-004774,control,1,1,0,synthetic,near_null_effect
SYN-004775,treatment,1,1,0,synthetic,near_null_effect
SYN-004776,treatment,1,1,0,synthetic,near_null_effect
SYN-004777,treatment,1,1,0,synthetic,near_null_effect
SYN-004778,treatment,1,1,0,synthetic,near_null_effect
SYN-004779,treatment,1,1,0,synthetic,near_null_effect
SYN-004780,treatment,1,1,0,synthetic,near_null_effect
SYN-004781,treatment,1,1,0,synthetic,near_null_effect
SYN-004782,treatment,1,1,0,synthetic,near_null_effect
SYN-004783,treatment,1,1,0,synthetic,near_null_effect
SYN-004784,control,1,1,0,synthetic,near_null_effect
SYN-004785,treatment,1,1,0,synthetic,near_null_effect
SYN-004786,control,1,1,0,synthetic,near_null_effect
SYN-004787,control,1,1,0,synthetic,near_null_effect
SYN-004788,control,1,1,0,synthetic,near_null_effect
SYN-004789,control,1,1,0,synthetic,near_null_effect
SYN-004790,treatment,1,1,0,synthetic,near_null_effect
SYN-004791,treatment,1,1,0,synthetic,near_null_effect
SYN-004792,treatment,1,1,0,synthetic,near_null_effect
SYN-004793,control,1,1,0,synthetic,near_null_effect
SYN-004794,treatment,1,1,0,synthetic,near_null_effect
SYN-004795,treatment,1,1,0,synthetic,near_null_effect
SYN-004796,treatment,1,1,0,synthetic,near_null_effect
SYN-004797,treatment,1,1,0,synthetic,near_null_effect
SYN-004798,treatment,1,1,0,synthetic,near_null_effect
SYN-004799,treatment,1,1,0,synthetic,near_null_effect
SYN-004800,treatment,1,1,0,synthetic,near_null_effect
SYN-004801,treatment,1,1,0,synthetic,near_null_effect
SYN-004802,control,1,1,0,synthetic,near_null_effect
SYN-004803,control,1,1,0,synthetic,near_null_effect
SYN-004804,treatment,1,1,0,synthetic,near_null_effect
SYN-004805,control,1,1,1,synthetic,near_null_effect
SYN-004806,treatment,1,1,0,synthetic,near_null_effect
SYN-004807,treatment,1,1,0,synthetic,near_null_effect
SYN-004808,treatment,1,1,1,synthetic,near_null_effect
SYN-004809,control,1,1,0,synthetic,near_null_effect
SYN-004810,control,1,1,0,synthetic,near_null_effect
SYN-004811,control,1,1,0,synthetic,near_null_effect
SYN-004812,treatment,1,1,0,synthetic,near_null_effect
SYN-004813,control,1,1,0,synthetic,near_null_effect
SYN-004814,treatment,1,1,0,synthetic,near_null_effect
SYN-004815,treatment,1,1,0,synthetic,near_null_effect
SYN-004816,control,1,1,0,synthetic,near_null_effect
SYN-004817,treatment,1,1,0,synthetic,near_null_effect
SYN-004818,treatment,1,1,0,synthetic,near_null_effect
SYN-004819,treatment,1,1,0,synthetic,near_null_effect
SYN-004820,treatment,1,1,0,synthetic,near_null_effect
SYN-004821,treatment,1,1,0,synthetic,near_null_effect
SYN-004822,treatment,1,1,1,synthetic,near_null_effect
SYN-004823,control,1,1,0,synthetic,near_null_effect
SYN-004824,treatment,1,1,0,synthetic,near_null_effect
SYN-004825,control,1,1,0,synthetic,near_null_effect
SYN-004826,treatment,1,1,0,synthetic,near_null_effect
SYN-004827,treatment,1,1,0,synthetic,near_null_effect
SYN-004828,treatment,1,1,0,synthetic,near_null_effect
SYN-004829,control,1,1,0,synthetic,near_null_effect
SYN-004830,control,1,1,0,synthetic,near_null_effect
SYN-004831,control,1,1,0,synthetic,near_null_effect
SYN-004832,treatment,1,1,0,synthetic,near_null_effect
SYN-004833,treatment,1,1,0,synthetic,near_null_effect
SYN-004834,control,1,1,0,synthetic,near_null_effect
SYN-004835,treatment,1,1,0,synthetic,near_null_effect
SYN-004836,treatment,1,1,0,synthetic,near_null_effect
SYN-004837,control,1,1,1,synthetic,near_null_effect
SYN-004838,treatment,1,1,1,synthetic,near_null_effect
SYN-004839,control,1,1,0,synthetic,near_null_effect
SYN-004840,control,1,1,0,synthetic,near_null_effect
SYN-004841,control,1,1,0,synthetic,near_null_effect
SYN-004842,treatment,1,1,1,synthetic,near_null_effect
SYN-004843,treatment,1,1,0,synthetic,near_null_effect
SYN-004844,treatment,1,1,0,synthetic,near_null_effect
SYN-004845,control,1,1,0,synthetic,near_null_effect
SYN-004846,treatment,1,1,0,synthetic,near_null_effect
SYN-004847,treatment,1,1,0,synthetic,near_null_effect
SYN-004848,control,1,1,0,synthetic,near_null_effect
SYN-004849,treatment,1,1,0,synthetic,near_null_effect
SYN-004850,control,1,1,0,synthetic,near_null_effect
SYN-004851,control,1,1,0,synthetic,near_null_effect
SYN-004852,treatment,1,1,0,synthetic,near_null_effect
SYN-004853,control,1,1,1,synthetic,near_null_effect
SYN-004854,control,1,1,0,synthetic,near_null_effect
SYN-004855,control,1,1,0,synthetic,near_null_effect
SYN-004856,treatment,1,1,0,synthetic,near_null_effect
SYN-004857,treatment,1,1,0,synthetic,near_null_effect
SYN-004858,treatment,1,1,0,synthetic,near_null_effect
SYN-004859,control,1,1,0,synthetic,near_null_effect
SYN-004860,control,1,1,0,synthetic,near_null_effect
SYN-004861,control,1,1,0,synthetic,near_null_effect
SYN-004862,control,1,1,0,synthetic,near_null_effect
SYN-004863,control,1,1,0,synthetic,near_null_effect
SYN-004864,control,1,1,0,synthetic,near_null_effect
SYN-004865,control,1,1,0,synthetic,near_null_effect
SYN-004866,control,1,1,0,synthetic,near_null_effect
SYN-004867,control,1,1,0,synthetic,near_null_effect
SYN-004868,treatment,1,1,0,synthetic,near_null_effect
SYN-004869,control,1,1,0,synthetic,near_null_effect
SYN-004870,control,1,1,0,synthetic,near_null_effect
SYN-004871,control,1,1,0,synthetic,near_null_effect
SYN-004872,control,1,1,0,synthetic,near_null_effect
SYN-004873,control,1,1,0,synthetic,near_null_effect
SYN-004874,treatment,1,1,0,synthetic,near_null_effect
SYN-004875,treatment,1,1,1,synthetic,near_null_effect
SYN-004876,control,1,1,0,synthetic,near_null_effect
SYN-004877,treatment,1,1,0,synthetic,near_null_effect
SYN-004878,control,1,1,0,synthetic,near_null_effect
SYN-004879,control,1,1,0,synthetic,near_null_effect
SYN-004880,treatment,1,1,0,synthetic,near_null_effect
SYN-004881,control,1,1,0,synthetic,near_null_effect
SYN-004882,control,1,1,0,synthetic,near_null_effect
SYN-004883,control,1,1,0,synthetic,near_null_effect
SYN-004884,treatment,1,1,0,synthetic,near_null_effect
SYN-004885,treatment,1,1,0,synthetic,near_null_effect
SYN-004886,control,1,1,1,synthetic,near_null_effect
SYN-004887,control,1,1,0,synthetic,near_null_effect
SYN-004888,treatment,1,1,0,synthetic,near_null_effect
SYN-004889,treatment,1,1,0,synthetic,near_null_effect
SYN-004890,control,1,1,0,synthetic,near_null_effect
SYN-004891,control,1,1,0,synthetic,near_null_effect
SYN-004892,control,1,1,0,synthetic,near_null_effect
SYN-004893,treatment,1,1,1,synthetic,near_null_effect
SYN-004894,treatment,1,1,0,synthetic,near_null_effect
SYN-004895,control,1,1,0,synthetic,near_null_effect
SYN-004896,control,1,1,0,synthetic,near_null_effect
SYN-004897,control,1,1,0,synthetic,near_null_effect
SYN-004898,treatment,1,1,0,synthetic,near_null_effect
SYN-004899,control,1,1,1,synthetic,near_null_effect
SYN-004900,treatment,1,1,0,synthetic,near_null_effect
SYN-004901,control,1,1,0,synthetic,near_null_effect
SYN-004902,treatment,1,1,0,synthetic,near_null_effect
SYN-004903,treatment,1,1,0,synthetic,near_null_effect
SYN-004904,control,1,1,0,synthetic,near_null_effect
SYN-004905,treatment,1,1,0,synthetic,near_null_effect
SYN-004906,treatment,1,1,0,synthetic,near_null_effect
SYN-004907,control,1,1,0,synthetic,near_null_effect
SYN-004908,treatment,1,1,0,synthetic,near_null_effect
SYN-004909,control,1,1,0,synthetic,near_null_effect
SYN-004910,control,1,1,0,synthetic,near_null_effect
SYN-004911,treatment,1,1,0,synthetic,near_null_effect
SYN-004912,control,1,1,0,synthetic,near_null_effect
SYN-004913,treatment,1,1,0,synthetic,near_null_effect
SYN-004914,treatment,1,1,0,synthetic,near_null_effect
SYN-004915,treatment,1,1,0,synthetic,near_null_effect
SYN-004916,control,1,1,0,synthetic,near_null_effect
SYN-004917,control,1,1,0,synthetic,near_null_effect
SYN-004918,control,1,1,0,synthetic,near_null_effect
SYN-004919,treatment,1,1,0,synthetic,near_null_effect
SYN-004920,treatment,1,1,0,synthetic,near_null_effect
SYN-004921,control,1,1,0,synthetic,near_null_effect
SYN-004922,treatment,1,1,0,synthetic,near_null_effect
SYN-004923,control,1,1,0,synthetic,near_null_effect
SYN-004924,treatment,1,1,0,synthetic,near_null_effect
SYN-004925,control,1,1,0,synthetic,near_null_effect
SYN-004926,treatment,1,1,0,synthetic,near_null_effect
SYN-004927,control,1,1,0,synthetic,near_null_effect
SYN-004928,control,1,1,0,synthetic,near_null_effect
SYN-004929,treatment,1,1,0,synthetic,near_null_effect
SYN-004930,treatment,1,1,0,synthetic,near_null_effect
SYN-004931,control,1,1,0,synthetic,near_null_effect
SYN-004932,control,1,1,0,synthetic,near_null_effect
SYN-004933,control,1,1,0,synthetic,near_null_effect
SYN-004934,control,1,1,0,synthetic,near_null_effect
SYN-004935,treatment,1,1,0,synthetic,near_null_effect
SYN-004936,control,1,1,0,synthetic,near_null_effect
SYN-004937,control,1,1,0,synthetic,near_null_effect
SYN-004938,control,1,1,0,synthetic,near_null_effect
SYN-004939,control,1,1,0,synthetic,near_null_effect
SYN-004940,treatment,1,1,0,synthetic,near_null_effect
SYN-004941,control,1,1,0,synthetic,near_null_effect
SYN-004942,treatment,1,1,0,synthetic,near_null_effect
